Day,Subject,Session,Time,Response,Reward,Trial
51,2,weatherhardR,15916,-1,0,92
51,2,weatherhardR,16047,-1,0,93
51,2,weatherhardR,16225,-1,0,94
51,2,weatherhardR,16465,0,0,95
51,2,weatherhardR,16596,-1,0,96
51,2,weatherhardR,16796,-1,0,97
51,2,weatherhardR,16999,-1,0,98
51,2,weatherhardR,17175,-1,0,99
52,2,weatherhardR,76,-1,0,0
52,2,weatherhardR,233,-1,0,1
52,2,weatherhardR,473,0,0,2
52,2,weatherhardR,713,0,0,3
52,2,weatherhardR,866,-1,0,4
52,2,weatherhardR,1003,-1,0,5
52,2,weatherhardR,1243,0,0,6
52,2,weatherhardR,1483,0,0,7
52,2,weatherhardR,1723,0,0,8
52,2,weatherhardR,1963,0,0,9
52,2,weatherhardR,2091,-1,0,10
52,2,weatherhardR,2331,0,0,11
52,2,weatherhardR,2571,0,0,12
52,2,weatherhardR,2811,0,0,13
52,2,weatherhardR,3051,0,0,14
52,2,weatherhardR,3291,0,0,15
52,2,weatherhardR,3531,0,0,16
52,2,weatherhardR,3771,0,0,17
52,2,weatherhardR,3961,-1,0,18
52,2,weatherhardR,4201,0,0,19
52,2,weatherhardR,4441,0,0,20
52,2,weatherhardR,4571,-1,1,21
52,2,weatherhardR,4717,-1,0,22
52,2,weatherhardR,4957,0,0,23
52,2,weatherhardR,5197,0,0,24
52,2,weatherhardR,5437,0,0,25
52,2,weatherhardR,5677,0,0,26
52,2,weatherhardR,5825,-1,0,27
52,2,weatherhardR,6065,0,0,28
52,2,weatherhardR,6305,0,0,29
52,2,weatherhardR,6545,0,0,30
52,2,weatherhardR,6785,0,0,31
52,2,weatherhardR,7025,0,0,32
52,2,weatherhardR,7265,0,0,33
52,2,weatherhardR,7461,-1,0,34
52,2,weatherhardR,7701,0,0,35
52,2,weatherhardR,7941,0,0,36
52,2,weatherhardR,8107,-1,0,37
52,2,weatherhardR,8321,-1,0,38
52,2,weatherhardR,8547,-1,0,39
52,2,weatherhardR,8787,0,0,40
52,2,weatherhardR,9027,0,0,41
52,2,weatherhardR,9223,-1,0,42
52,2,weatherhardR,9463,0,0,43
52,2,weatherhardR,9590,-1,0,44
52,2,weatherhardR,9830,0,0,45
52,2,weatherhardR,9958,-1,0,46
52,2,weatherhardR,10198,0,0,47
52,2,weatherhardR,10438,0,0,48
52,2,weatherhardR,10678,0,0,49
52,2,weatherhardR,10918,0,0,50
52,2,weatherhardR,11144,-1,1,51
52,2,weatherhardR,11384,0,0,52
52,2,weatherhardR,11624,0,0,53
52,2,weatherhardR,11819,-1,0,54
52,2,weatherhardR,12059,0,0,55
52,2,weatherhardR,12299,0,0,56
52,2,weatherhardR,12508,-1,1,57
52,2,weatherhardR,12635,-1,0,58
52,2,weatherhardR,12762,-1,1,59
52,2,weatherhardR,12901,-1,0,60
52,2,weatherhardR,13034,-1,0,61
52,2,weatherhardR,13236,-1,0,62
52,2,weatherhardR,13365,-1,0,63
52,2,weatherhardR,13500,-1,1,64
52,2,weatherhardR,13650,-1,0,65
52,2,weatherhardR,13787,-1,0,66
52,2,weatherhardR,14027,0,0,67
52,2,weatherhardR,14173,-1,0,68
52,2,weatherhardR,14413,0,0,69
52,2,weatherhardR,14653,0,0,70
52,2,weatherhardR,14805,-1,1,71
52,2,weatherhardR,15045,0,0,72
52,2,weatherhardR,15207,-1,1,73
52,2,weatherhardR,15368,-1,1,74
52,2,weatherhardR,15608,0,0,75
52,2,weatherhardR,15848,0,0,76
52,2,weatherhardR,16088,0,0,77
52,2,weatherhardR,16257,-1,1,78
52,2,weatherhardR,16497,0,0,79
52,2,weatherhardR,16654,-1,0,80
52,2,weatherhardR,16821,-1,1,81
52,2,weatherhardR,16973,-1,1,82
52,2,weatherhardR,17144,-1,0,83
52,2,weatherhardR,17384,0,0,84
52,2,weatherhardR,17529,-1,1,85
52,2,weatherhardR,17769,0,0,86
52,2,weatherhardR,17938,-1,1,87
52,2,weatherhardR,18178,0,0,88
52,2,weatherhardR,18345,-1,1,89
52,2,weatherhardR,18585,0,0,90
52,2,weatherhardR,18825,0,0,91
52,2,weatherhardR,19065,0,0,92
52,2,weatherhardR,19305,0,0,93
52,2,weatherhardR,19545,0,0,94
52,2,weatherhardR,19785,0,0,95
52,2,weatherhardR,20025,0,0,96
52,2,weatherhardR,20265,0,0,97
52,2,weatherhardR,20389,-1,0,98
52,2,weatherhardR,20524,-1,0,99
53,2,weatherhardR,120,0,0,0
53,2,weatherhardR,360,0,0,1
53,2,weatherhardR,600,0,0,2
53,2,weatherhardR,840,0,0,3
53,2,weatherhardR,1080,0,0,4
53,2,weatherhardR,1216,-1,1,5
53,2,weatherhardR,1384,-1,0,6
53,2,weatherhardR,1624,0,0,7
53,2,weatherhardR,1864,0,0,8
53,2,weatherhardR,2026,-1,0,9
53,2,weatherhardR,2266,0,0,10
53,2,weatherhardR,2437,-1,0,11
53,2,weatherhardR,2564,-1,0,12
53,2,weatherhardR,2721,-1,0,13
53,2,weatherhardR,2866,-1,0,14
53,2,weatherhardR,2995,-1,0,15
53,2,weatherhardR,3129,-1,0,16
53,2,weatherhardR,3275,-1,0,17
53,2,weatherhardR,3402,-1,1,18
53,2,weatherhardR,3529,-1,0,19
53,2,weatherhardR,3711,-1,0,20
53,2,weatherhardR,3846,-1,1,21
53,2,weatherhardR,3987,-1,0,22
53,2,weatherhardR,4227,0,0,23
53,2,weatherhardR,4439,-1,0,24
53,2,weatherhardR,4564,-1,0,25
53,2,weatherhardR,4693,-1,1,26
53,2,weatherhardR,4825,-1,0,27
53,2,weatherhardR,4974,-1,0,28
53,2,weatherhardR,5214,0,0,29
53,2,weatherhardR,5347,-1,1,30
53,2,weatherhardR,5476,-1,1,31
53,2,weatherhardR,5641,-1,0,32
53,2,weatherhardR,5771,-1,0,33
53,2,weatherhardR,5906,-1,0,34
53,2,weatherhardR,6036,-1,0,35
53,2,weatherhardR,6276,0,0,36
53,2,weatherhardR,6516,0,0,37
53,2,weatherhardR,6756,0,0,38
53,2,weatherhardR,6980,-1,0,39
53,2,weatherhardR,7109,-1,0,40
53,2,weatherhardR,7240,-1,1,41
53,2,weatherhardR,7375,-1,1,42
53,2,weatherhardR,7519,-1,0,43
53,2,weatherhardR,7680,-1,0,44
53,2,weatherhardR,7813,-1,0,45
53,2,weatherhardR,8053,0,0,46
53,2,weatherhardR,8199,-1,0,47
53,2,weatherhardR,8439,0,0,48
53,2,weatherhardR,8656,-1,1,49
53,2,weatherhardR,8857,-1,1,50
53,2,weatherhardR,8985,-1,1,51
53,2,weatherhardR,9150,-1,0,52
53,2,weatherhardR,9278,-1,1,53
53,2,weatherhardR,9476,-1,0,54
53,2,weatherhardR,9623,-1,0,55
53,2,weatherhardR,9863,0,0,56
53,2,weatherhardR,10015,-1,0,57
53,2,weatherhardR,10186,-1,1,58
53,2,weatherhardR,10315,-1,0,59
53,2,weatherhardR,10555,0,0,60
53,2,weatherhardR,10768,-1,0,61
53,2,weatherhardR,10944,-1,0,62
53,2,weatherhardR,11074,-1,0,63
53,2,weatherhardR,11215,-1,0,64
53,2,weatherhardR,11388,-1,1,65
53,2,weatherhardR,11546,-1,0,66
53,2,weatherhardR,11741,-1,1,67
53,2,weatherhardR,11895,-1,0,68
53,2,weatherhardR,12024,-1,1,69
53,2,weatherhardR,12152,-1,0,70
53,2,weatherhardR,12392,0,0,71
53,2,weatherhardR,12632,0,0,72
53,2,weatherhardR,12872,0,0,73
53,2,weatherhardR,13008,-1,0,74
53,2,weatherhardR,13142,-1,0,75
53,2,weatherhardR,13270,-1,0,76
53,2,weatherhardR,13510,0,0,77
53,2,weatherhardR,13636,-1,1,78
53,2,weatherhardR,13792,-1,0,79
53,2,weatherhardR,13923,-1,0,80
53,2,weatherhardR,14163,0,0,81
53,2,weatherhardR,14371,-1,1,82
53,2,weatherhardR,14508,-1,1,83
53,2,weatherhardR,14748,0,0,84
53,2,weatherhardR,14988,0,0,85
53,2,weatherhardR,15228,0,0,86
53,2,weatherhardR,15468,0,0,87
53,2,weatherhardR,15708,0,0,88
53,2,weatherhardR,15897,-1,0,89
53,2,weatherhardR,16035,-1,1,90
53,2,weatherhardR,16212,-1,0,91
53,2,weatherhardR,16452,0,0,92
53,2,weatherhardR,16626,-1,0,93
53,2,weatherhardR,16792,-1,0,94
53,2,weatherhardR,16928,-1,1,95
53,2,weatherhardR,17062,-1,0,96
53,2,weatherhardR,17302,0,0,97
53,2,weatherhardR,17542,0,0,98
53,2,weatherhardR,17726,-1,1,99
54,2,weatherhardR,120,0,0,0
54,2,weatherhardR,360,0,0,1
54,2,weatherhardR,600,0,0,2
54,2,weatherhardR,840,0,0,3
54,2,weatherhardR,1080,0,0,4
54,2,weatherhardR,1320,0,0,5
54,2,weatherhardR,1544,-1,0,6
54,2,weatherhardR,1673,-1,0,7
54,2,weatherhardR,1888,-1,1,8
54,2,weatherhardR,2128,0,0,9
54,2,weatherhardR,2261,-1,0,10
54,2,weatherhardR,2416,-1,1,11
54,2,weatherhardR,2585,-1,0,12
54,2,weatherhardR,2825,0,0,13
54,2,weatherhardR,2996,-1,1,14
54,2,weatherhardR,3236,0,0,15
54,2,weatherhardR,3388,-1,0,16
54,2,weatherhardR,3628,0,0,17
54,2,weatherhardR,3868,0,0,18
54,2,weatherhardR,4108,0,0,19
54,2,weatherhardR,4264,-1,1,20
54,2,weatherhardR,4504,0,0,21
54,2,weatherhardR,4744,0,0,22
54,2,weatherhardR,4984,0,0,23
54,2,weatherhardR,5224,0,0,24
54,2,weatherhardR,5464,0,0,25
54,2,weatherhardR,5704,0,0,26
54,2,weatherhardR,5944,0,0,27
54,2,weatherhardR,6121,-1,1,28
54,2,weatherhardR,6277,-1,0,29
54,2,weatherhardR,6517,0,0,30
54,2,weatherhardR,6757,0,0,31
54,2,weatherhardR,6997,0,0,32
54,2,weatherhardR,7237,0,0,33
54,2,weatherhardR,7477,0,0,34
54,2,weatherhardR,7717,0,0,35
54,2,weatherhardR,7845,-1,0,36
54,2,weatherhardR,8085,0,0,37
54,2,weatherhardR,8325,0,0,38
54,2,weatherhardR,8565,0,0,39
54,2,weatherhardR,8805,0,0,40
54,2,weatherhardR,9045,0,0,41
54,2,weatherhardR,9285,0,0,42
54,2,weatherhardR,9525,0,0,43
54,2,weatherhardR,9765,0,0,44
54,2,weatherhardR,10005,0,0,45
54,2,weatherhardR,10245,0,0,46
54,2,weatherhardR,10416,-1,0,47
54,2,weatherhardR,10567,-1,0,48
54,2,weatherhardR,10698,-1,0,49
54,2,weatherhardR,10829,-1,0,50
54,2,weatherhardR,11069,0,0,51
54,2,weatherhardR,11297,-1,0,52
54,2,weatherhardR,11437,-1,0,53
54,2,weatherhardR,11675,-1,0,54
54,2,weatherhardR,11810,-1,1,55
54,2,weatherhardR,11975,-1,0,56
54,2,weatherhardR,12215,0,0,57
54,2,weatherhardR,12411,-1,0,58
54,2,weatherhardR,12550,-1,0,59
54,2,weatherhardR,12790,0,0,60
54,2,weatherhardR,12969,-1,0,61
54,2,weatherhardR,13110,-1,1,62
54,2,weatherhardR,13262,-1,1,63
54,2,weatherhardR,13393,-1,1,64
54,2,weatherhardR,13577,-1,0,65
54,2,weatherhardR,13748,-1,0,66
54,2,weatherhardR,13889,-1,1,67
54,2,weatherhardR,14087,-1,0,68
54,2,weatherhardR,14327,0,0,69
54,2,weatherhardR,14466,-1,1,70
54,2,weatherhardR,14706,0,0,71
54,2,weatherhardR,14946,0,0,72
54,2,weatherhardR,15186,0,0,73
54,2,weatherhardR,15339,-1,1,74
54,2,weatherhardR,15494,-1,0,75
54,2,weatherhardR,15690,-1,0,76
54,2,weatherhardR,15911,-1,1,77
54,2,weatherhardR,16120,-1,0,78
54,2,weatherhardR,16329,-1,1,79
54,2,weatherhardR,16526,-1,0,80
54,2,weatherhardR,16712,-1,0,81
54,2,weatherhardR,16952,0,0,82
54,2,weatherhardR,17104,-1,1,83
54,2,weatherhardR,17305,-1,0,84
54,2,weatherhardR,17468,-1,1,85
54,2,weatherhardR,17708,0,1,86
54,2,weatherhardR,17948,0,0,87
54,2,weatherhardR,18092,1,1,88
54,2,weatherhardR,18332,0,0,89
54,2,weatherhardR,18572,0,0,90
54,2,weatherhardR,18812,0,0,91
54,2,weatherhardR,18955,-1,0,92
54,2,weatherhardR,19170,-1,1,93
54,2,weatherhardR,19410,0,0,94
54,2,weatherhardR,19650,0,0,95
54,2,weatherhardR,19864,-1,0,96
54,2,weatherhardR,20104,0,0,97
54,2,weatherhardR,20344,0,0,98
54,2,weatherhardR,20584,0,0,99
55,2,weatherhardR,120,0,0,0
55,2,weatherhardR,318,-1,0,1
55,2,weatherhardR,495,-1,1,2
55,2,weatherhardR,735,0,0,3
55,2,weatherhardR,975,0,0,4
55,2,weatherhardR,1215,0,0,5
55,2,weatherhardR,1455,0,0,6
55,2,weatherhardR,1695,0,0,7
55,2,weatherhardR,1935,0,0,8
55,2,weatherhardR,2101,-1,0,9
55,2,weatherhardR,2237,-1,1,10
55,2,weatherhardR,2477,0,0,11
55,2,weatherhardR,2717,0,0,12
55,2,weatherhardR,2865,-1,1,13
55,2,weatherhardR,3003,-1,0,14
55,2,weatherhardR,3243,0,0,15
55,2,weatherhardR,3483,0,0,16
55,2,weatherhardR,3723,0,0,17
55,2,weatherhardR,3950,-1,0,18
55,2,weatherhardR,4190,0,0,19
55,2,weatherhardR,4430,0,0,20
55,2,weatherhardR,4670,0,0,21
55,2,weatherhardR,4884,-1,0,22
55,2,weatherhardR,5083,1,1,23
55,2,weatherhardR,5323,0,0,24
55,2,weatherhardR,5563,0,0,25
55,2,weatherhardR,5803,0,0,26
55,2,weatherhardR,6043,0,0,27
55,2,weatherhardR,6283,0,0,28
55,2,weatherhardR,6501,-1,1,29
55,2,weatherhardR,6739,-1,0,30
55,2,weatherhardR,6979,0,0,31
55,2,weatherhardR,7219,0,0,32
55,2,weatherhardR,7459,0,0,33
55,2,weatherhardR,7699,0,0,34
55,2,weatherhardR,7938,-1,1,35
55,2,weatherhardR,8080,-1,1,36
55,2,weatherhardR,8246,1,1,37
55,2,weatherhardR,8475,-1,0,38
55,2,weatherhardR,8624,1,1,39
55,2,weatherhardR,8755,-1,0,40
55,2,weatherhardR,8995,0,0,41
55,2,weatherhardR,9177,-1,1,42
55,2,weatherhardR,9308,-1,0,43
55,2,weatherhardR,9516,-1,0,44
55,2,weatherhardR,9756,0,0,45
55,2,weatherhardR,9966,1,1,46
55,2,weatherhardR,10106,-1,0,47
55,2,weatherhardR,10242,-1,0,48
55,2,weatherhardR,10393,-1,0,49
55,2,weatherhardR,10633,0,0,50
55,2,weatherhardR,10873,0,0,51
55,2,weatherhardR,11113,0,0,52
55,2,weatherhardR,11249,-1,1,53
55,2,weatherhardR,11470,-1,0,54
55,2,weatherhardR,11710,0,0,55
55,2,weatherhardR,11950,0,0,56
55,2,weatherhardR,12190,0,0,57
55,2,weatherhardR,12430,0,0,58
55,2,weatherhardR,12670,0,0,59
55,2,weatherhardR,12910,0,0,60
55,2,weatherhardR,13150,0,0,61
55,2,weatherhardR,13390,0,0,62
55,2,weatherhardR,13630,0,0,63
55,2,weatherhardR,13870,0,0,64
55,2,weatherhardR,14024,-1,1,65
55,2,weatherhardR,14165,-1,0,66
55,2,weatherhardR,14339,-1,1,67
55,2,weatherhardR,14468,-1,1,68
55,2,weatherhardR,14613,-1,0,69
55,2,weatherhardR,14814,-1,0,70
55,2,weatherhardR,15015,-1,0,71
55,2,weatherhardR,15255,0,0,72
55,2,weatherhardR,15485,-1,1,73
55,2,weatherhardR,15690,-1,0,74
55,2,weatherhardR,15924,-1,1,75
55,2,weatherhardR,16164,0,0,76
55,2,weatherhardR,16404,0,0,77
55,2,weatherhardR,16612,-1,0,78
55,2,weatherhardR,16743,-1,1,79
55,2,weatherhardR,16931,-1,1,80
55,2,weatherhardR,17129,-1,0,81
55,2,weatherhardR,17369,0,0,82
55,2,weatherhardR,17514,-1,0,83
55,2,weatherhardR,17754,0,0,84
55,2,weatherhardR,17994,0,0,85
55,2,weatherhardR,18234,0,0,86
55,2,weatherhardR,18474,0,0,87
55,2,weatherhardR,18674,-1,0,88
55,2,weatherhardR,18914,0,0,89
55,2,weatherhardR,19061,-1,1,90
55,2,weatherhardR,19233,-1,0,91
55,2,weatherhardR,19388,-1,0,92
55,2,weatherhardR,19564,-1,0,93
55,2,weatherhardR,19804,0,0,94
55,2,weatherhardR,20044,0,0,95
55,2,weatherhardR,20284,0,0,96
55,2,weatherhardR,20524,0,0,97
55,2,weatherhardR,20764,0,0,98
55,2,weatherhardR,21004,0,0,99
56,2,weatherhardR,120,0,0,0
56,2,weatherhardR,360,0,0,1
56,2,weatherhardR,545,-1,1,2
56,2,weatherhardR,746,-1,1,3
56,2,weatherhardR,949,-1,1,4
56,2,weatherhardR,1189,0,0,5
56,2,weatherhardR,1409,-1,0,6
56,2,weatherhardR,1649,0,0,7
56,2,weatherhardR,1889,0,0,8
56,2,weatherhardR,2039,-1,1,9
56,2,weatherhardR,2174,-1,0,10
56,2,weatherhardR,2414,0,0,11
56,2,weatherhardR,2555,-1,0,12
56,2,weatherhardR,2795,0,0,13
56,2,weatherhardR,3035,0,0,14
56,2,weatherhardR,3275,0,0,15
56,2,weatherhardR,3515,0,0,16
56,2,weatherhardR,3645,-1,0,17
56,2,weatherhardR,3785,-1,1,18
56,2,weatherhardR,3918,-1,0,19
56,2,weatherhardR,4158,0,0,20
56,2,weatherhardR,4283,-1,0,21
56,2,weatherhardR,4523,0,0,22
56,2,weatherhardR,4763,0,0,23
56,2,weatherhardR,5003,0,0,24
56,2,weatherhardR,5142,-1,0,25
56,2,weatherhardR,5299,-1,0,26
56,2,weatherhardR,5501,-1,0,27
56,2,weatherhardR,5741,0,0,28
56,2,weatherhardR,5937,-1,0,29
56,2,weatherhardR,6128,-1,1,30
56,2,weatherhardR,6261,-1,0,31
56,2,weatherhardR,6447,-1,0,32
56,2,weatherhardR,6670,-1,0,33
56,2,weatherhardR,6812,-1,1,34
56,2,weatherhardR,6948,-1,1,35
56,2,weatherhardR,7086,-1,1,36
56,2,weatherhardR,7326,0,0,37
56,2,weatherhardR,7461,-1,1,38
56,2,weatherhardR,7593,-1,0,39
56,2,weatherhardR,7720,-1,0,40
56,2,weatherhardR,7855,-1,0,41
56,2,weatherhardR,8095,0,0,42
56,2,weatherhardR,8335,0,0,43
56,2,weatherhardR,8567,-1,0,44
56,2,weatherhardR,8807,0,0,45
56,2,weatherhardR,9047,0,0,46
56,2,weatherhardR,9284,-1,1,47
56,2,weatherhardR,9420,-1,1,48
56,2,weatherhardR,9582,-1,0,49
56,2,weatherhardR,9822,0,0,50
56,2,weatherhardR,10062,0,0,51
56,2,weatherhardR,10302,0,0,52
56,2,weatherhardR,10542,0,0,53
56,2,weatherhardR,10782,0,0,54
56,2,weatherhardR,11022,0,0,55
56,2,weatherhardR,11262,0,0,56
56,2,weatherhardR,11398,-1,0,57
56,2,weatherhardR,11638,0,0,58
56,2,weatherhardR,11769,-1,0,59
56,2,weatherhardR,12009,0,0,60
56,2,weatherhardR,12207,-1,0,61
56,2,weatherhardR,12447,0,0,62
56,2,weatherhardR,12670,-1,0,63
56,2,weatherhardR,12808,-1,1,64
56,2,weatherhardR,12994,-1,0,65
56,2,weatherhardR,13127,-1,1,66
56,2,weatherhardR,13257,-1,1,67
56,2,weatherhardR,13497,0,0,68
56,2,weatherhardR,13634,-1,0,69
56,2,weatherhardR,13818,-1,0,70
56,2,weatherhardR,13968,-1,1,71
56,2,weatherhardR,14099,-1,0,72
56,2,weatherhardR,14254,-1,0,73
56,2,weatherhardR,14492,-1,1,74
56,2,weatherhardR,14642,-1,1,75
56,2,weatherhardR,14882,0,0,76
56,2,weatherhardR,15122,0,0,77
56,2,weatherhardR,15362,0,0,78
56,2,weatherhardR,15602,0,0,79
56,2,weatherhardR,15791,-1,0,80
56,2,weatherhardR,15929,-1,0,81
56,2,weatherhardR,16159,-1,0,82
56,2,weatherhardR,16399,0,0,83
56,2,weatherhardR,16563,-1,0,84
56,2,weatherhardR,16803,0,0,85
56,2,weatherhardR,17043,0,0,86
56,2,weatherhardR,17283,0,0,87
56,2,weatherhardR,17523,0,0,88
56,2,weatherhardR,17763,0,0,89
56,2,weatherhardR,18003,0,0,90
56,2,weatherhardR,18243,0,0,91
56,2,weatherhardR,18483,0,0,92
56,2,weatherhardR,18648,-1,1,93
56,2,weatherhardR,18840,-1,0,94
56,2,weatherhardR,19080,0,0,95
56,2,weatherhardR,19320,0,0,96
56,2,weatherhardR,19446,-1,0,97
56,2,weatherhardR,19604,-1,0,98
56,2,weatherhardR,19743,-1,0,99
57,2,weatherhardR,65,-1,0,0
57,2,weatherhardR,235,-1,0,1
57,2,weatherhardR,398,-1,1,2
57,2,weatherhardR,626,-1,0,3
57,2,weatherhardR,797,-1,0,4
57,2,weatherhardR,981,-1,1,5
57,2,weatherhardR,1221,0,0,6
57,2,weatherhardR,1461,0,0,7
57,2,weatherhardR,1593,-1,0,8
57,2,weatherhardR,1776,-1,0,9
57,2,weatherhardR,2016,0,0,10
57,2,weatherhardR,2256,0,0,11
57,2,weatherhardR,2389,-1,1,12
57,2,weatherhardR,2629,0,0,13
57,2,weatherhardR,2869,0,0,14
57,2,weatherhardR,3039,-1,0,15
57,2,weatherhardR,3242,-1,0,16
57,2,weatherhardR,3402,-1,0,17
57,2,weatherhardR,3642,0,0,18
57,2,weatherhardR,3882,0,0,19
57,2,weatherhardR,4017,-1,1,20
57,2,weatherhardR,4257,0,0,21
57,2,weatherhardR,4497,0,0,22
57,2,weatherhardR,4625,-1,1,23
57,2,weatherhardR,4772,-1,0,24
57,2,weatherhardR,4958,-1,0,25
57,2,weatherhardR,5092,1,0,26
57,2,weatherhardR,5332,0,0,27
57,2,weatherhardR,5572,0,0,28
57,2,weatherhardR,5812,0,0,29
57,2,weatherhardR,6052,0,0,30
57,2,weatherhardR,6292,0,0,31
57,2,weatherhardR,6532,0,0,32
57,2,weatherhardR,6772,0,0,33
57,2,weatherhardR,7012,0,0,34
57,2,weatherhardR,7252,0,0,35
57,2,weatherhardR,7492,0,0,36
57,2,weatherhardR,7711,-1,0,37
57,2,weatherhardR,7951,0,0,38
57,2,weatherhardR,8191,0,0,39
57,2,weatherhardR,8319,-1,0,40
57,2,weatherhardR,8559,0,0,41
57,2,weatherhardR,8799,0,0,42
57,2,weatherhardR,9039,0,0,43
57,2,weatherhardR,9279,0,0,44
57,2,weatherhardR,9519,0,0,45
57,2,weatherhardR,9759,0,0,46
57,2,weatherhardR,9999,0,0,47
57,2,weatherhardR,10239,0,0,48
57,2,weatherhardR,10479,0,0,49
57,2,weatherhardR,10719,0,0,50
57,2,weatherhardR,10959,0,0,51
57,2,weatherhardR,11199,0,0,52
57,2,weatherhardR,11439,0,0,53
57,2,weatherhardR,11598,-1,0,54
57,2,weatherhardR,11838,0,0,55
57,2,weatherhardR,12078,0,0,56
57,2,weatherhardR,12278,-1,0,57
57,2,weatherhardR,12412,1,1,58
57,2,weatherhardR,12555,-1,0,59
57,2,weatherhardR,12686,1,1,60
57,2,weatherhardR,12816,-1,1,61
57,2,weatherhardR,12949,-1,0,62
57,2,weatherhardR,13076,-1,0,63
57,2,weatherhardR,13271,-1,0,64
57,2,weatherhardR,13463,-1,1,65
57,2,weatherhardR,13612,-1,1,66
57,2,weatherhardR,13740,-1,0,67
57,2,weatherhardR,13873,-1,0,68
57,2,weatherhardR,14009,-1,0,69
57,2,weatherhardR,14247,-1,1,70
57,2,weatherhardR,14412,-1,1,71
57,2,weatherhardR,14580,-1,0,72
57,2,weatherhardR,14817,-1,0,73
57,2,weatherhardR,15043,-1,1,74
57,2,weatherhardR,15178,-1,1,75
57,2,weatherhardR,15331,-1,0,76
57,2,weatherhardR,15464,-1,0,77
57,2,weatherhardR,15592,-1,0,78
57,2,weatherhardR,15802,-1,0,79
57,2,weatherhardR,16042,0,0,80
57,2,weatherhardR,16191,-1,1,81
57,2,weatherhardR,16431,0,0,82
57,2,weatherhardR,16593,-1,1,83
57,2,weatherhardR,16797,1,1,84
57,2,weatherhardR,16938,1,1,85
57,2,weatherhardR,17086,1,1,86
57,2,weatherhardR,17247,1,1,87
57,2,weatherhardR,17435,1,1,88
57,2,weatherhardR,17675,0,0,89
57,2,weatherhardR,17915,0,0,90
57,2,weatherhardR,18155,0,0,91
57,2,weatherhardR,18308,-1,0,92
57,2,weatherhardR,18548,0,0,93
57,2,weatherhardR,18674,-1,0,94
57,2,weatherhardR,18914,0,0,95
57,2,weatherhardR,19075,1,0,96
57,2,weatherhardR,19227,1,1,97
57,2,weatherhardR,19387,1,1,98
57,2,weatherhardR,19563,1,1,99
58,2,weatherhardR,84,-1,0,0
58,2,weatherhardR,324,0,0,1
58,2,weatherhardR,453,-1,1,2
58,2,weatherhardR,685,-1,0,3
58,2,weatherhardR,925,0,0,4
58,2,weatherhardR,1165,0,0,5
58,2,weatherhardR,1299,-1,0,6
58,2,weatherhardR,1428,-1,0,7
58,2,weatherhardR,1651,-1,1,8
58,2,weatherhardR,1784,-1,1,9
58,2,weatherhardR,1918,-1,0,10
58,2,weatherhardR,2158,0,0,11
58,2,weatherhardR,2398,0,0,12
58,2,weatherhardR,2533,-1,0,13
58,2,weatherhardR,2670,-1,0,14
58,2,weatherhardR,2910,0,0,15
58,2,weatherhardR,3150,0,0,16
58,2,weatherhardR,3290,-1,0,17
58,2,weatherhardR,3419,-1,0,18
58,2,weatherhardR,3575,-1,0,19
58,2,weatherhardR,3815,0,0,20
58,2,weatherhardR,4055,0,0,21
58,2,weatherhardR,4295,0,0,22
58,2,weatherhardR,4461,-1,0,23
58,2,weatherhardR,4701,0,0,24
58,2,weatherhardR,4941,0,0,25
58,2,weatherhardR,5181,0,0,26
58,2,weatherhardR,5372,-1,1,27
58,2,weatherhardR,5503,-1,0,28
58,2,weatherhardR,5628,-1,1,29
58,2,weatherhardR,5760,-1,0,30
58,2,weatherhardR,5928,-1,0,31
58,2,weatherhardR,6168,0,0,32
58,2,weatherhardR,6408,0,0,33
58,2,weatherhardR,6613,-1,0,34
58,2,weatherhardR,6853,0,0,35
58,2,weatherhardR,6992,-1,0,36
58,2,weatherhardR,7124,-1,1,37
58,2,weatherhardR,7255,-1,0,38
58,2,weatherhardR,7385,-1,0,39
58,2,weatherhardR,7511,-1,1,40
58,2,weatherhardR,7657,-1,0,41
58,2,weatherhardR,7827,-1,1,42
58,2,weatherhardR,8067,0,0,43
58,2,weatherhardR,8307,0,0,44
58,2,weatherhardR,8547,0,0,45
58,2,weatherhardR,8698,1,0,46
58,2,weatherhardR,8827,-1,1,47
58,2,weatherhardR,8958,1,1,48
58,2,weatherhardR,9113,1,1,49
58,2,weatherhardR,9252,1,1,50
58,2,weatherhardR,9414,1,1,51
58,2,weatherhardR,9643,-1,1,52
58,2,weatherhardR,9830,-1,0,53
58,2,weatherhardR,9962,-1,0,54
58,2,weatherhardR,10088,-1,0,55
58,2,weatherhardR,10213,-1,1,56
58,2,weatherhardR,10350,-1,1,57
58,2,weatherhardR,10503,-1,0,58
58,2,weatherhardR,10743,0,0,59
58,2,weatherhardR,10983,0,0,60
58,2,weatherhardR,11124,-1,0,61
58,2,weatherhardR,11259,-1,0,62
58,2,weatherhardR,11386,-1,0,63
58,2,weatherhardR,11626,0,0,64
58,2,weatherhardR,11759,-1,0,65
58,2,weatherhardR,11911,-1,0,66
58,2,weatherhardR,12040,-1,0,67
58,2,weatherhardR,12220,-1,0,68
58,2,weatherhardR,12418,-1,0,69
58,2,weatherhardR,12658,0,0,70
58,2,weatherhardR,12791,-1,0,71
58,2,weatherhardR,13002,-1,1,72
58,2,weatherhardR,13226,1,1,73
